scenario_id,t_ms,type,id,x_sim,y_sim,velocity
5,11.0,p,42,21.396410204952552,15.920449892011037,1.0960382937825615
5,11.0,p,44,13.397585428284536,8.067722351643162,1.3653257597303452
5,11.0,p,45,7.335889144061374,17.08518593880983,1.3861089581517838
5,11.0,p,46,18.701393854066215,13.163832743088403,1.3653238087909132
5,11.0,p,47,15.222639869877835,12.357902480641538,1.308807389419263
5,11.0,p,48,20.26826379698979,14.881517297409955,1.131125908901336
5,11.0,p,49,18.61410647809079,16.984393487307024,1.4948126193867863
5,11.0,p,50,19.90200024584021,19.905436545747854,1.3626268620620503
5,11.0,p,53,10.2730481065188,12.72580191933622,0.9272390840320315
5,11.0,p,54,13.822209895971405,20.127157331375727,1.1067808589269412
5,11.0,p,56,11.334447626750196,8.905355852448473,1.3205425993073645
5,11.0,p,57,11.520349825457004,10.897227916972872,1.3459069454991486
5,11.0,p,58,6.974058416365959,13.808831832702426,0.6736305443305248
5,11.0,p,60,4.713045069176994,15.653511548096299,0.20142507990284458
5,11.0,p,62,4.42305663043852,7.750811468242203,0.8090322607568499
5,11.0,p,64,7.10110181474105,9.906119908262921,1.1042398197299403
5,11.0,p,65,7.643000413427824,11.397271825306406,0.9458335463508553
5,11.5,p,32,24.69843570734167,12.169418089772952,1.1076922449430113
5,11.5,p,37,23.63559459468049,13.773139994606902,1.1514124780989725
5,11.5,p,40,23.183879070842035,23.199567540049706,1.3863686225393033
5,11.5,p,41,17.20590769987625,20.317575099397267,0.9637035765411617
5,11.5,p,42,21.805428189018198,16.285181675751257,1.0960382937825615
5,11.5,p,44,14.060995438867234,8.232703505779842,1.3672331525553465
5,11.5,p,45,6.771539117141996,17.487471357490712,1.3861089581517836
5,11.5,p,47,15.865172221478616,12.514901410445912,1.3228703440826695
5,11.5,p,48,20.80789092474171,15.030473663116116,1.11961678424392
5,11.5,p,49,19.38372760525634,17.079705422127674,1.5510010242405738
5,11.5,p,50,20.556445280057442,19.712548193496303,1.3645573923377712
5,11.5,p,53,10.794145635790056,12.801070464672273,1.0530109000947934
5,11.5,p,54,14.4036228549089,20.08584544012926,1.1657576097608175
5,11.5,p,56,11.988120360773506,9.043595184929117,1.3362606875160281
5,11.5,p,57,12.170872320468456,11.08989426602257,1.3569080124637283
5,11.5,p,58,7.141339570252261,13.529798695693376,0.6506688128215269
5,11.5,p,60,4.826417004174107,15.664854960728528,0.22787600711908665
5,11.5,p,62,4.863518130306534,7.812310940396172,0.8894684208923815
5,11.5,p,64,7.2021593228765886,9.25214486850786,1.3234741743958547
5,11.5,p,65,8.049643184371941,11.155369068470602,0.9463092241458341
5,12.0,p,32,25.247377656826483,12.359585742658286,1.161896725372962
5,12.0,p,40,23.829218443322326,23.453341296625442,1.3868871982966953
5,12.0,p,41,17.688976339163073,20.332566483368847,0.9666024040024055
5,12.0,p,42,22.168455064117826,16.69571361520889,1.0960382937825615
5,12.0,p,48,21.353526118297964,15.12107868744717,1.1062134240393264
5,12.0,p,49,20.10072522009703,16.784213519342522,1.5510010242405738
5,12.0,p,50,21.20807115069866,19.507255755692352,1.3663985660244442
5,12.0,p,53,11.360383686261994,12.89467186189408,1.1478445040407435
5,12.0,p,54,15.005900537211966,20.019763562913543,1.2117841740123632
5,12.0,p,56,12.644488600529275,9.200193831089942,1.349581271564614
5,12.0,p,57,12.829963791641537,11.269172738742995,1.3660780916976383
5,12.0,p,58,7.420850713109633,13.296777727184342,0.7278056079649927
5,12.0,p,60,4.452106359612342,15.10981373727568,1.3389237743266462
5,12.0,p,62,5.331608227544076,7.8979475692184815,0.9517183855067685
5,12.0,p,64,7.431642218176634,8.821786987040566,0.9754389891250196
5,12.0,p,65,8.51546964613295,10.992504987823754,0.9869528889298059
5,12.5,p,32,25.801740829851255,12.533316777600266,1.161896725372962
5,12.5,p,41,18.178216479081446,20.291141587233344,0.981981540615066
5,12.5,p,42,22.568151779584724,17.070636968715203,1.0960382937825615
5,12.5,p,48,21.903799557330256,15.16241413489831,1.1036475468561722
5,12.5,p,49,20.7492421267642,16.358976096170867,1.551001024240574
5,12.5,p,50,21.857329688994643,19.29199365060338,1.3680269345850922
5,12.5,p,53,11.960397110280091,13.002309790711314,1.2191833868979447
5,12.5,p,54,15.623643822219409,19.934248726991868,1.2472683004622496
5,12.5,p,56,13.302598486662557,9.37180645831134,1.3602345621960812
5,12.5,p,57,13.497770354599126,11.433619789997936,1.375512178347647
5,12.5,p,58,7.784864093273749,13.10051711362101,0.8271008871347209
5,12.5,p,60,4.309852901422321,14.557690124549868,1.1403096598668645
5,12.5,p,62,5.82026458515884,8.002167891846183,0.9992935734526669
5,12.5,p,64,7.773698102757904,8.575542985959208,0.8429432632039509
5,12.5,p,65,9.0252424560669,10.892420605601068,1.0390095308761171
5,13.0,p,41,18.671442514396634,20.2058795659385,1.0010824824918756
5,13.0,p,42,23.01319797666828,17.316262113531586,1.0166569319187366
5,13.0,p,48,22.37817391994915,14.854468653462245,1.131125908901336
5,13.0,p,49,21.37519535591801,15.901173082626016,1.551001024240574
5,13.0,p,53,12.585691107953979,13.12068996076336,1.2728023384462206
5,13.0,p,54,16.25283044613961,19.833446785234678,1.2744204003108548
5,13.0,p,56,13.961718539814308,9.55532593156349,1.3683839249706389
5,13.0,p,57,14.173766402331218,11.585421193875357,1.385661319036604
5,13.0,p,58,8.212492101633798,12.933612078445808,0.9180915080770907
5,13.0,p,60,4.366093933858889,14.105412860885298,0.9115213150715491
5,13.0,p,62,6.323429353181541,8.120485860146553,1.0337773946107847
5,13.0,p,64,8.421903533883256,8.708680852972286,1.3234741743958545
5,13.0,p,65,9.567580087711544,10.84228145770273,1.0893007681074915
5,13.5,p,41,19.16712958550407,20.086511120681983,1.0197146624149847
5,13.5,p,42,23.51270984819072,17.313427338856666,0.9990398305158954
5,13.5,p,48,22.784851272875642,14.461435593703058,1.1311259089013361
5,13.5,p,49,21.999464105134333,15.649636011562233,1.3460792983586958
5,13.5,p,53,13.229918074800832,13.247287788677154,1.3130961805521897
5,13.5,p,54,16.89046609996656,19.72058081760975,1.2950952917515168
5,13.5,p,56,14.62125241546648,9.747720569128118,1.3740460395436491
5,13.5,p,57,14.853638485246702,11.73411519158581,1.3918849867470433
5,13.5,p,58,8.688006705338784,12.790157485113179,0.993364703791997
5,13.5,p,60,4.57238228495658,13.733342823516672,0.8508607324494322
5,13.5,p,62,6.8380988170381825,8.249907980901375,1.0613854010059836
5,13.5,p,64,9.059321655935543,8.88642817433757,1.3234741743958545
5,13.5,p,65,10.13434743219262,10.833052560713261,1.133684956784332
6,1.0,p,25,12.430680727410946,10.140488343739197,1.3916563070342367
6,1.0,p,26,12.618810609766646,10.807429940641306,1.3526133358861656
6,1.0,p,27,11.693058120153216,10.898050179284562,1.3292711973762004
6,1.0,p,28,13.323010999961587,11.808749445106002,1.3441659222953508
6,1.0,p,29,12.171484621345867,11.795676463849858,1.3820989588822121
6,1.0,p,30,10.96283365290697,12.344577637679404,1.3936034743044807
6,1.0,p,31,11.46837969790281,14.032789649516088,1.4169576930024779
6,1.0,p,32,11.782318828474695,15.378803624651551,1.4067531989220483
6,1.0,p,33,10.81808265213553,17.192859065286846,1.4145927780010483
6,1.0,p,38,7.431392632676438,9.083344313835264,1.2375223783635039
6,1.0,p,39,6.4156602201949235,10.4948130865217,1.2353463601884147
6,1.0,p,40,5.959675358303992,10.592759489321358,1.1435550262879919
6,1.0,p,41,5.833796529538093,11.27965272962056,1.1085035754521204
6,1.0,p,42,6.232399088448804,11.73739428170491,1.1021702593922693
6,1.0,p,43,7.131385914811864,12.932271837294305,1.0535231169802544
6,1.0,p,44,6.070330563998316,13.159958633343244,1.0916292048433518
6,1.0,p,45,5.482859301912312,16.706964151559067,1.2167825207947829
6,1.0,p,46,4.9827992629230335,16.006614888628224,1.1495257077859793
6,1.0,p,47,4.998080509227662,15.125083837341556,1.1140797263167763
6,1.0,p,48,4.566366802962926,13.982054325157215,1.0897458033634992
6,1.0,p,49,4.639280735797995,13.136584966184959,1.0562146747026127
6,1.0,p,50,4.334919106940025,12.366621624614726,1.0626123530092988
6,1.0,p,51,4.482981979974493,10.790033478512402,1.0752234243875964
6,1.0,p,52,3.7592975861388265,9.336554553632663,1.3305458430499464
6,1.5,p,25,12.243743189639117,9.470241242888438,1.3916563070342367
6,1.5,p,26,13.282441524012297,10.677104506585797,1.3526133358861654
6,1.5,p,27,11.380300768354092,10.311600421897719,1.3292711973762004
6,1.5,p,28,13.731810986775216,12.342208044667585,1.3441659222953508
6,1.5,p,29,12.802044068120457,11.512932468123784,1.3820989588822123
6,1.5,p,30,10.943211654873652,11.736400255236697,1.2169876767193348
6,1.5,p,31,11.31002051988598,13.342235780018886,1.416957693002478
6,1.5,p,32,12.20734644907057,14.927542958096621,1.2398139658013072
6,1.5,p,33,10.747995557622712,17.667487275039466,0.9595501827632041
6,1.5,p,38,7.893390557634514,8.671733664590072,1.2375223783635039
6,1.5,p,39,7.019521723810438,10.364922971967513,1.2353463601884145
6,1.5,p,40,6.061251943957798,10.030076877377423,1.1435550262879919
6,1.5,p,41,5.469804488003385,10.861675651424962,1.1085035754521202
6,1.5,p,42,6.600963258805443,12.147095724833353,1.1021702593922693
6,1.5,p,43,7.474762689854774,13.331734138224041,1.0535231169802544
6,1.5,p,44,5.814085901418346,13.641884201368027,1.091629204843352
6,1.5,p,45,5.8363902852248675,17.202096224410326,1.2167825207947829
6,1.5,p,46,4.9727857786613034,16.581290508737652,1.1495257077859793
6,1.5,p,47,5.2021538485535235,15.643395983951983,1.1140797263167768
6,1.5,p,48,4.518937928721226,14.524859060651716,1.0897458033634992
6,1.5,p,49,4.833038860765796,13.627864060766896,1.0562146747026127
6,1.5,p,50,4.134411761350176,11.874602257560438,1.062612353009299
6,1.5,p,51,3.953674661036541,10.695905293537528,1.0752234243875964
6,1.5,p,52,3.1038705765336685,9.2225216847114,1.3305458430499466
6,1.5,p,53,4.960616435312471,9.256437735964973,1.2928424689855975
6,2.0,p,25,12.740246835484513,8.982736423538647,1.3916563070342367
6,2.0,p,26,13.619462672249306,10.090753541083664,1.3526133358861654
6,2.0,p,27,11.556602277757284,9.670774192077461,1.3292711973762004
6,2.0,p,28,14.233385893830082,12.789553682042008,1.3441659222953508
6,2.0,p,29,13.060332735663069,12.00267256602236,1.1073543231877399
6,2.0,p,30,10.935486178041845,11.03964134578085,1.393603474304481
6,2.0,p,31,11.33630405015409,12.786728851401579,1.1122567540009596
6,2.0,p,32,12.700923652299426,14.60828878189175,1.175655875792695
6,2.0,p,33,10.87225123831078,18.024504745475145,0.7560448356534054
6,2.0,p,38,8.395033906740052,8.38645101926378,1.1541789071477406
6,2.0,p,39,7.602642936075254,10.568613446007175,1.235346360188415
6,2.0,p,40,6.394959186011171,9.565782788315044,1.1435550262879919
6,2.0,p,41,6.006622510214494,10.999593943275197,1.1085035754521202
6,2.0,p,42,6.849128907384321,12.63914107948842,1.1021702593922693
6,2.0,p,43,7.827868328635892,13.722623057693404,1.0535231169802546
6,2.0,p,44,6.359840512448789,13.64997646654786,1.0916292048433518
6,2.0,p,45,6.330373737070072,17.557230389242466,1.2167825207947829
6,2.0,p,46,4.836240274871431,17.139598366115624,1.1495257077859795
6,2.0,p,47,5.506414747873238,16.109999364021903,1.1140797263167765
6,2.0,p,48,4.3388655283074,15.039116204108462,1.0897458033634995
6,2.0,p,49,4.721588546387081,13.111650745180043,1.0562146747026127
6,2.0,p,50,4.198727877966664,12.402001243467089,1.0626123530092988
6,2.0,p,51,3.6936190665786937,10.645986055129324,0.5296068072526238
6,2.0,p,52,2.7568611440981527,8.654919258787096,1.3305458430499466
6,2.0,p,53,4.337020774429199,9.086176571483026,1.292842468985597
6,2.5,p,25,13.04364730322449,8.356537592972664,1.3916563070342367
6,2.5,p,26,14.052346251433683,9.710854543363595,1.151887913985021
6,2.5,p,27,11.839425157209964,9.069316215239859,1.3292711973762001
6,2.5,p,28,14.79173696337608,13.163638685486237,1.3441659222953506
6,2.5,p,29,13.43916030702221,12.385319278434933,1.0769008038663843
6,2.5,p,30,11.082968743500201,10.476019202450631,1.1651970263716425
6,2.5,p,31,11.53132003523624,12.392167204501561,0.8802502545117835
6,2.5,p,32,13.245496484254165,14.391388259964536,1.1723572931755952
6,2.5,p,33,11.142255885351915,18.290276736303134,0.7577262316496152
6,2.5,p,38,8.922417335038157,8.205433510985422,1.115169258447825
6,2.5,p,39,8.16850262075462,10.816248206616951,1.235346360188415
6,2.5,p,40,6.575511302756987,9.02326047755194,1.1435550262879919
6,2.5,p,41,6.555851768747646,10.925147548005462,1.1085035754521202
6,2.5,p,42,7.086540856635157,12.14181785810707,1.1021702593922693
6,2.5,p,43,8.35244715064902,13.77052711804601,1.0535231169802546
6,2.5,p,44,6.819340640246701,13.944549399402247,1.0916292048433518
6,2.5,p,45,6.895021088908106,17.78375476715845,1.2167825207947829
6,2.5,p,46,4.5229583353125635,17.621476737244116,1.1495257077859793
6,2.5,p,47,5.930644223867576,16.471001802857273,1.1140797263167768
6,2.5,p,48,4.3390278838555165,15.426785014432308,0.775337688642131
6,2.5,p,49,5.034848120024493,13.536816359133939,1.0562146747026127
6,2.5,p,50,4.026296335999751,12.904548372129568,1.0626123530092988
6,2.5,p,51,3.258156260726063,10.330710782063228,1.0752234243875964
6,2.5,p,52,2.3599472251821187,8.121020952847577,1.3305458430499466
6,2.5,p,53,4.222735719671633,8.75536872122891,0.699985449936466
6,2.5,p,57,5.069917903568833,11.422512334164661,1.1099518522102416
6,3.0,p,25,13.700487255642118,8.126889827612208,1.391656307034237
6,3.0,p,26,14.54539759485024,10.173770390855776,1.3526133358861654
6,3.0,p,27,12.196625686077724,8.508826910060819,1.3292711973762004
6,3.0,p,28,15.378617620978094,13.491154487238848,1.3441659222953508
6,3.0,p,29,13.908040197263988,12.688572470729838,1.1168005195381907
6,3.0,p,30,11.362094040821955,10.087668379647642,0.9565088461205478
6,3.0,p,31,11.852835249679261,12.121860953296775,0.8400892870611486
6,3.0,p,32,13.80794415297062,14.305247608154307,1.1380115850708492
6,3.0,p,33,11.521530883966427,18.485293718054603,0.8529505208287083
6,3.0,p,38,9.46856167970263,8.10498172485195,1.110611014795713
6,3.0,p,39,8.786133050143667,10.823515262443994,1.2353463601884147
6,3.0,p,40,6.85132295886527,8.635620503338359,0.9514973867615197
6,3.0,p,41,6.348283023183469,10.411230959381932,1.1085035754521202
6,3.0,p,42,7.4111848830606535,11.748917898178547,1.019341203730316
6,3.0,p,43,8.877401612359728,13.726931789936593,1.0535231169802544
6,3.0,p,44,7.317889418104142,14.16672657265275,1.0916292048433518
6,3.0,p,45,7.365497029860606,18.169490835880037,1.2167825207947829
6,3.0,p,46,4.386727455062525,17.991266862809862,0.7881715287921319
6,3.0,p,47,6.396520182476075,16.72458449094484,1.06083851458571
6,3.0,p,48,4.4746621439185805,15.71504945576134,0.6371594482940479
6,3.0,p,49,5.474651026595594,13.829170191220843,1.0562146747026127
6,3.0,p,50,3.87608782365513,13.414179273872394,1.0626123530092988
6,3.0,p,51,3.05840168735472,10.124001773087663,0.574910441632181
6,3.0,p,52,2.224046835879137,7.750528696115486,0.7892614981389597
6,3.0,p,53,4.315264473239731,8.508021138890708,0.5281757159333244
6,3.0,p,57,5.456521458095477,11.024346576993604,1.109951852210242
6,3.0,p,59,4.276351055539327,12.056171590383364,1.0749114650079294
6,3.5,p,25,13.63356408190434,8.819492244619184,1.3916563070342367
6,3.5,p,26,15.008731186820894,10.666429189270913,1.3526133358861656
6,3.5,p,27,11.538580088186292,8.415464872062516,1.3292711973762006
6,3.5,p,28,16.010057965103403,13.72132529007001,1.344165922295351
6,3.5,p,29,14.21409224043482,12.068990732855985,1.3820989588822123
6,3.5,p,30,11.7086059248231,10.13685012915601,0.6999695143039509
6,3.5,p,31,12.26901831928436,11.950495767009283,0.9001652614876217
6,3.5,p,32,14.403504837997286,14.267451562067691,1.1935176088340078
6,3.5,p,33,11.982705723232575,18.62544898280919,0.9640035904717077
6,3.5,p,38,10.027802322327288,8.06672736055591,1.1210949875027276
6,3.5,p,39,9.389890961131762,10.693144474584972,1.2353463601884147
6,3.5,p,40,7.20260391732903,8.358579115694306,0.894763079808191
6,3.5,p,41,6.8049332301060375,10.097120098832495,1.1085035754521202
6,3.5,p,42,7.814845233118305,11.53135198689162,0.9171185396943556
6,3.5,p,43,9.394498369781989,13.626489353853374,1.0535231169802544
6,3.5,p,44,7.8380662879874246,14.332043251349011,1.0916292048433518
6,3.5,p,45,7.866137879018161,18.515176626566795,1.2167825207947827
6,3.5,p,46,4.425235531227304,18.239452916138184,0.5023114133547106
6,3.5,p,47,6.882792923972025,16.888259523639295,1.0261592380318338
6,3.5,p,48,4.712314843168466,15.925132601864773,0.6343933597933461
6,3.5,p,49,5.969384949910128,14.013928695452977,1.0562146747026129
6,3.5,p,50,3.730292606092592,13.925090232580349,1.0626123530092988
6,3.5,p,51,3.0409150251210586,9.991033690283846,0.2682259823402406
6,3.5,p,52,2.2851007658824463,7.505651842800824,0.5047464934326518
6,3.5,p,53,4.546025161241054,8.344781229174304,0.5653238478998154
6,3.5,p,57,5.878547187757318,10.663940469859407,1.1099518522102418
6,3.5,p,59,4.525857016691304,11.66937009177769,0.9205837799439388
6,4.0,p,25,13.504824674355845,9.503307266515533,1.3916563070342367
6,4.0,p,26,15.561665534379836,10.277000997695314,1.3526133358861654
6,4.0,p,27,12.193687230923503,8.527603672565176,1.3292711973762004
6,4.0,p,28,16.68202597563004,13.733755072606288,1.3441659222953506
6,4.0,p,29,14.621754848473547,11.628167184901912,1.2008566982346456
6,4.0,p,30,12.025048536883537,10.521863391684798,0.9967369543679909
6,4.0,p,31,12.414143048378538,12.643951669677266,1.416957693002478
6,4.0,p,32,15.02375121892493,14.267103784027283,1.2404929568577265
6,4.0,p,33,12.505251378727644,18.72305499826795,1.063166772111521
6,4.0,p,38,10.596933531907311,8.076648402140629,1.1384353486854595
6,4.0,p,39,9.999623378734807,10.594419926818784,1.235346360188415
6,4.0,p,40,7.6152459160940955,8.139640143268474,0.9342541255819155
6,4.0,p,41,7.2777047057420825,9.807841381982378,1.1085035754521204
6,4.0,p,42,8.264356952846446,11.416579613362172,0.9278652572405863
6,4.0,p,43,9.908529389599602,13.511381360350702,1.0535231169802544
6,4.0,p,44,8.37034861380907,14.452828622295298,1.0916292048433516
6,4.0,p,45,8.398791665229037,18.756038502319477,1.1691612363671366
6,4.0,p,46,4.5943748110085325,18.394401299507056,0.45876834011749157
6,4.0,p,47,7.383729772110653,16.982117639070637,1.0193077487302564
6,4.0,p,48,5.026547874135741,16.074725243698083,0.6960469991072423
6,4.0,p,49,6.472522153672229,14.154353331641031,1.0447317823405078
6,4.0,p,50,3.753768971454597,14.307596768677978,0.766452581411318
6,4.0,p,51,3.1602494328396395,9.91385289669365,0.2842363506996047
6,4.0,p,52,2.493538278123617,7.3567371028306745,0.5123350321407487
6,4.0,p,53,4.8788542663050665,8.247750533585936,0.6933690765070911
6,4.0,p,57,6.153754153067328,10.497928730060307,0.6428025249056482
6,4.0,p,59,4.845933225073308,11.388130170501144,0.8521611877851224
6,4.5,p,25,13.225417616462165,10.140573706261296,1.3916563070342367
6,4.5,p,26,16.08930644705974,9.853933891469136,1.3526133358861654
6,4.5,p,27,11.552538943747809,8.352476995856106,1.3292711973762004
6,4.5,p,28,17.35232283849993,13.68478955114668,1.3441659222953508
6,4.5,p,29,15.099316631800768,11.32808463258966,1.12803332414767
6,4.5,p,30,11.361304300383248,10.733939437977227,1.3936034743044807
6,4.5,p,31,12.698483249490595,13.188690949577508,1.22896742517396
6,4.5,p,32,15.662362125553326,14.295845392285141,1.2785147165519681
6,4.5,p,33,13.073774687390694,18.787643670303563,1.1443608679931423
6,4.5,p,38,10.002443568908285,7.905046848735558,1.2375223783635037
6,4.5,p,39,9.385342257743957,10.529775810288994,1.2353463601884147
6,4.5,p,40,8.094979672670567,7.853779125799635,1.1168903231871832
6,4.5,p,41,7.750435465179116,9.5184961327046,1.10850357545212
6,4.5,p,42,7.8382806888934935,11.766084745610755,1.1021702593922693
6,4.5,p,43,10.426606513734649,13.416124691550522,1.0535231169802544
6,4.5,p,44,8.909330077147922,14.538924861434069,1.0916292048433518
6,4.5,p,45,8.946909276813946,18.90194471837492,1.1344100493439966
6,4.5,p,46,4.8611427994301115,18.47790468158871,0.5590634113070565
6,4.5,p,47,7.895257756910699,17.021776223763105,1.0261260791411666
6,4.5,p,48,5.398208774792651,16.177704244918807,0.771327426634174
6,4.5,p,49,6.981913998037769,14.260446380217656,1.0406455420793548
6,4.5,p,50,3.904157727033358,14.591058736714007,0.6417708785147158
6,4.5,p,51,3.3821022102974516,9.879140584908647,0.44910399443872545
6,4.5,p,52,2.8122294894204036,7.281105230245466,0.6550855465007857
6,4.5,p,53,5.287883667945849,8.20173660147901,0.8232188854844322
6,4.5,p,57,6.635139772497231,10.221765437853822,1.1099518522102418
6,4.5,p,59,5.219946605888409,11.188036870010038,0.8483474239488582
6,5.0,p,25,12.661579981198981,10.548328461338246,1.391656307034237
6,5.0,p,26,16.68218674998648,9.52853620323861,1.3526133358861654
6,5.0,p,27,11.888156186641218,8.450141255464013,0.6990772241523372
6,5.0,p,28,18.02138764966689,13.621167344935742,1.3441659222953508
6,5.0,p,29,15.77947682259676,11.450279141026762,1.3820989588822123
6,5.0,p,30,10.671624372499716,10.833308738935559,1.393603474304481
6,5.0,p,31,13.087774787551847,13.617155891796376,1.1578084613902495
6,5.0,p,32,16.31461425169757,14.347214173420841,1.308543599174372
6,5.0,p,33,13.676736262516782,18.826592200959,1.2084364263274254
6,5.0,p,38,9.707827764816315,7.815261186293503,0.6159868089526476
6,5.0,p,39,8.784110685460556,10.388210440592449,1.2353463601884147
6,5.0,p,40,7.9713057478056975,7.530168856218555,0.6928747253864024
6,5.0,p,41,7.893491295511387,8.98302430935114,1.1085035754521202
6,5.0,p,42,7.532910275928292,12.224826209899375,1.1021702593922693
6,5.0,p,43,10.949336506512921,13.351077830342815,1.0535231169802544
6,5.0,p,44,9.451942556463074,14.597961100374201,1.0916292048433518
6,5.0,p,45,9.505079969372316,18.972292756295033,1.125172641811557
6,5.0,p,46,5.200856682502505,18.50666906845999,0.6818589657816472
6,5.0,p,47,8.414388768587306,17.01931749168275,1.038273668447428
6,5.0,p,48,5.812889140495153,16.24469253973031,0.8401124623308792
6,5.0,p,49,7.495888137776884,14.340330502960114,1.0402901314285262
6,5.0,p,50,4.149661733096768,14.798168375072127,0.6423912181654213
6,5.0,p,51,3.680763827720786,9.876777520193537,0.5973419315493262
6,5.0,p,52,3.2133855869492227,7.261436732205445,0.8032759535793458
6,5.0,p,53,5.7538820600290945,8.19492775080474,0.9320962651393363
6,5.0,p,57,7.152412824559567,10.020701099478384,1.1099518522102416
6,5.0,p,59,5.634873604796862,11.051115457577053,0.8738692982496167
6,5.5,p,25,11.965757565551609,10.545502667697956,1.3916563070342367
6,5.5,p,26,17.291768525453833,9.323116132812114,1.286526091948318
6,5.5,p,27,12.300372776060657,8.563287648733917,0.8549260152845547
6,5.5,p,28,18.690713019104994,13.560347475718721,1.3441659222953508
6,5.5,p,29,16.44926160729211,11.620390061388822,1.3820989588822123
6,5.5,p,30,9.99149879871742,10.984840467579044,1.393603474304481
6,5.5,p,31,13.556389810416517,13.954932125371084,1.1553230260362195
6,5.5,p,32,16.97698529640228,14.41621053879462,1.3319097556486303
6,5.5,p,33,14.30548749285049,18.84561030840166,1.2580775779845257
6,5.5,p,38,9.689341084146163,7.796534323295228,0.05262899428856111
6,5.5,p,39,8.229672114875603,10.11596417550254,1.2353463601884147
6,5.5,p,40,7.996972380530979,6.958967710822576,1.143555026287992
6,5.5,p,41,7.815342396709245,8.43430963503165,1.10850357545212
6,5.5,p,42,7.441243209026123,12.579626584035655,0.7329015121875266
6,5.5,p,43,11.474844040081887,13.31475192133548,1.0535231169802541
6,5.5,p,44,9.996441167497363,14.635840419249568,1.0916292048433518
6,5.5,p,45,10.069996617848249,18.98333379707803,1.1300490685042877
6,5.5,p,46,5.595058605014673,18.493489728562306,0.7888443464015633
6,5.5,p,47,8.938936441953055,16.9840912603629,1.0514583187296016
6,5.5,p,48,6.259753618719174,16.28380704735171,0.8971461566654365
6,5.5,p,49,8.003086050321832,14.487461863568024,1.0562146747026127
6,5.5,p,50,4.466427657679738,14.946430837670864,0.6994924125185213
6,5.5,p,51,4.036971039280513,9.89906059524534,0.7138070131370818
6,5.5,p,52,3.6762119332348644,7.284513113043557,0.9268025597044975
6,5.5,p,53,6.262016115668017,8.218182693205824,1.0173318256029102
6,5.5,p,57,6.599595746427391,9.97179755480481,1.1099518522102418
6,5.5,p,59,5.291915223328951,11.464924849667522,1.0749114650079294
6,6.0,p,25,11.294505430023005,10.41942469603247,1.365979625603538
6,6.0,p,26,17.912475608459054,9.212040037218873,1.2611346984443654
6,6.0,p,27,12.770760941623202,8.688706523155435,0.9736424813296852
6,6.0,p,28,19.360885692324015,13.509710584665877,1.3441659222953508
6,6.0,p,29,17.12196463883143,11.778567222804858,1.3820989588822126
6,6.0,p,30,9.352318840729058,11.262296125665841,1.393603474304481
6,6.0,p,31,14.083533809597805,14.230550393747116,1.1896995011101645
6,6.0,p,32,17.646851567677718,14.498963372992359,1.349916816637553
6,6.0,p,33,14.953547598984219,18.84911832656381,1.2961392014031285
6,6.0,p,38,9.833002312183234,7.825048561375355,0.2929273644739249
6,6.0,p,39,7.881225142612683,9.605959405987102,1.2353463601884147
6,6.0,p,40,8.080689923831187,6.393352207604259,1.1435550262879917
6,6.0,p,41,7.785189952049952,7.88087863275711,1.10850357545212
6,6.0,p,42,7.509000260509009,12.85055760653152,0.5585503987154965
6,6.0,p,43,12.001466422460979,13.302643829812993,1.0535231169802546
6,6.0,p,44,10.541845143468185,14.657008395344363,1.0916292048433518
6,6.0,p,45,10.63936859195021,18.947881493270586,1.1409492727339305
6,6.0,p,46,6.029946465171072,18.448166536695883,0.874486461032696
6,6.0,p,47,9.467307955430904,16.923336861672063,1.0637058864463564
6,6.0,p,48,6.730696357344366,16.301170357091262,0.9425254322062768
6,6.0,p,49,8.467560672023465,14.738779760979671,1.0562146747026129
6,6.0,p,50,4.836569387644991,15.04933520321662,0.7683598342184339
6,6.0,p,51,4.4353108671440955,9.938894409938285,0.8006531115417722
6,6.0,p,52,4.185149542251261,7.340248667178406,1.0239608232076942
6,6.0,p,53,5.666024962158731,8.468492416033092,1.2928424689855973
6,6.0,p,57,6.0657786712954325,10.123579005759128,1.1099518522102418
6,6.0,p,59,5.048932175666824,11.944318115108535,1.0749114650079294
6,6.5,p,25,10.964118425028268,10.344980606475888,0.677340373931159
6,6.5,p,26,18.540707586091962,9.174723055494063,1.2586786322896013
6,6.5,p,27,13.28458661711645,8.82372146648832,1.0625363235565621
6,6.5,p,28,20.03188193847059,13.471506601598238,1.3441659222953508
6,6.5,p,29,17.796416145849477,11.928592174162585,1.3818716602475107
6,6.5,p,30,9.02431666175801,11.512390967086715,0.8249432928755451
6,6.5,p,31,14.402907040166225,14.862960874001846,1.416957693002478
6,6.5,p,32,18.322260615645508,14.592472780535836,1.3637028875468258
6,6.5,p,33,15.616061122914877,18.840539990340506,1.3251381169423488
6,6.5,p,38,10.090783226435267,7.886619737921352,0.5300641830339872
6,6.5,p,39,7.785288254379932,9.336301239808542,0.5724313517289817
6,6.5,p,40,8.216890925874402,5.838033549913419,1.1435550262879919
6,6.5,p,41,7.793319539167409,7.326686469323853,1.1085035754521202
6,6.5,p,42,7.695966524608292,13.060512745639246,0.562272333834725
6,6.5,p,43,12.331287375351092,13.417340955115058,0.6983904109247204
6,6.5,p,44,11.087600023372907,14.665082506869133,1.0916292048433518
